"nct_id","phase","overall_status","start_year","country_name","is_uk"
NCT06309966,PHASE2/PHASE3,ACTIVE_NOT_RECRUITING,2024,Poland,false
NCT06309966,PHASE2/PHASE3,ACTIVE_NOT_RECRUITING,2024,Portugal,false
NCT06309966,PHASE2/PHASE3,ACTIVE_NOT_RECRUITING,2024,Romania,false
NCT06309966,PHASE2/PHASE3,ACTIVE_NOT_RECRUITING,2024,Slovakia,false
NCT06309966,PHASE2/PHASE3,ACTIVE_NOT_RECRUITING,2024,Spain,false
NCT06309966,PHASE2/PHASE3,ACTIVE_NOT_RECRUITING,2024,United Kingdom,true
NCT06309966,PHASE2/PHASE3,ACTIVE_NOT_RECRUITING,2024,United States,false
NCT06310005,PHASE1,COMPLETED,2024,Japan,false
NCT06310291,EARLY_PHASE1,RECRUITING,2024,United States,false
NCT06310304,PHASE1,COMPLETED,2024,United States,false
NCT06310551,PHASE1,RECRUITING,2024,United States,false
NCT06310590,PHASE1,COMPLETED,2023,China,false
NCT06310616,PHASE1,COMPLETED,2024,United States,false
NCT06310746,PHASE1,COMPLETED,2024,China,false
NCT06310824,PHASE1,COMPLETED,2024,Hungary,false
NCT06310824,PHASE1,COMPLETED,2024,Netherlands,false
NCT06310876,PHASE1,COMPLETED,2024,United States,false
NCT06310967,PHASE1/PHASE2,RECRUITING,2024,Australia,false
NCT06310967,PHASE1/PHASE2,RECRUITING,2024,Taiwan,false
NCT06311578,PHASE1,RECRUITING,2024,Canada,false
NCT06311578,PHASE1,RECRUITING,2024,France,false
NCT06311578,PHASE1,RECRUITING,2024,Spain,false
NCT06311578,PHASE1,RECRUITING,2024,United States,false
NCT06311656,PHASE1,COMPLETED,2024,United States,false
NCT06311682,PHASE3,RECRUITING,2024,Belgium,false
NCT06311682,PHASE3,RECRUITING,2024,Canada,false
NCT06311682,PHASE3,RECRUITING,2024,Croatia,false
NCT06311682,PHASE3,RECRUITING,2024,Germany,false
NCT06311682,PHASE3,RECRUITING,2024,Ireland,false
NCT06311682,PHASE3,RECRUITING,2024,Italy,false
NCT06311682,PHASE3,RECRUITING,2024,Netherlands,false
NCT06311682,PHASE3,RECRUITING,2024,Poland,false
NCT06311682,PHASE3,RECRUITING,2024,Romania,false
NCT06311682,PHASE3,RECRUITING,2024,South Korea,false
NCT06311682,PHASE3,RECRUITING,2024,Spain,false
NCT06311682,PHASE3,RECRUITING,2024,United Kingdom,true
NCT06311682,PHASE3,RECRUITING,2024,United States,false
NCT06311721,PHASE3,ACTIVE_NOT_RECRUITING,2024,Argentina,false
NCT06311721,PHASE3,ACTIVE_NOT_RECRUITING,2024,Austria,false
NCT06311721,PHASE3,ACTIVE_NOT_RECRUITING,2024,Brazil,false
NCT06311721,PHASE3,ACTIVE_NOT_RECRUITING,2024,Bulgaria,false
NCT06311721,PHASE3,ACTIVE_NOT_RECRUITING,2024,Chile,false
NCT06311721,PHASE3,ACTIVE_NOT_RECRUITING,2024,France,false
NCT06311721,PHASE3,ACTIVE_NOT_RECRUITING,2024,Georgia,false
NCT06311721,PHASE3,ACTIVE_NOT_RECRUITING,2024,Germany,false
NCT06311721,PHASE3,ACTIVE_NOT_RECRUITING,2024,Italy,false
NCT06311721,PHASE3,ACTIVE_NOT_RECRUITING,2024,Japan,false
NCT06311721,PHASE3,ACTIVE_NOT_RECRUITING,2024,Malaysia,false
NCT06311721,PHASE3,ACTIVE_NOT_RECRUITING,2024,Peru,false
NCT06311721,PHASE3,ACTIVE_NOT_RECRUITING,2024,Philippines,false
NCT06311721,PHASE3,ACTIVE_NOT_RECRUITING,2024,Poland,false
NCT06311721,PHASE3,ACTIVE_NOT_RECRUITING,2024,Serbia,false
NCT06311721,PHASE3,ACTIVE_NOT_RECRUITING,2024,South Africa,false
NCT06311721,PHASE3,ACTIVE_NOT_RECRUITING,2024,South Korea,false
NCT06311721,PHASE3,ACTIVE_NOT_RECRUITING,2024,Spain,false
NCT06311721,PHASE3,ACTIVE_NOT_RECRUITING,2024,Taiwan,false
NCT06311721,PHASE3,ACTIVE_NOT_RECRUITING,2024,Thailand,false
NCT06311721,PHASE3,ACTIVE_NOT_RECRUITING,2024,Turkey (Türkiye),false
NCT06311721,PHASE3,ACTIVE_NOT_RECRUITING,2024,United Kingdom,true
NCT06311721,PHASE3,ACTIVE_NOT_RECRUITING,2024,United States,false
NCT06311734,PHASE1,COMPLETED,2022,China,false
NCT06311760,PHASE1,COMPLETED,2024,United States,false
NCT06311786,PHASE1,COMPLETED,2024,United States,false
NCT06312020,PHASE2,TERMINATED,2024,Argentina,false
NCT06312020,PHASE2,TERMINATED,2024,Austria,false
NCT06312020,PHASE2,TERMINATED,2024,Chile,false
NCT06312020,PHASE2,TERMINATED,2024,Colombia,false
NCT06312020,PHASE2,TERMINATED,2024,France,false
NCT06312020,PHASE2,TERMINATED,2024,Germany,false
NCT06312020,PHASE2,TERMINATED,2024,Hungary,false
NCT06312020,PHASE2,TERMINATED,2024,Italy,false
NCT06312020,PHASE2,TERMINATED,2024,Mexico,false
NCT06312020,PHASE2,TERMINATED,2024,Poland,false
NCT06312020,PHASE2,TERMINATED,2024,Portugal,false
NCT06312020,PHASE2,TERMINATED,2024,Spain,false
NCT06312020,PHASE2,TERMINATED,2024,Switzerland,false
NCT06312020,PHASE2,TERMINATED,2024,Taiwan,false
NCT06312020,PHASE2,TERMINATED,2024,United Kingdom,true
NCT06312020,PHASE2,TERMINATED,2024,United States,false
NCT06312137,PHASE3,RECRUITING,2024,Argentina,false
NCT06312137,PHASE3,RECRUITING,2024,Australia,false
NCT06312137,PHASE3,RECRUITING,2024,Austria,false
NCT06312137,PHASE3,RECRUITING,2024,Belgium,false
NCT06312137,PHASE3,RECRUITING,2024,Brazil,false
NCT06312137,PHASE3,RECRUITING,2024,Canada,false
NCT06312137,PHASE3,RECRUITING,2024,Chile,false
NCT06312137,PHASE3,RECRUITING,2024,China,false
NCT06312137,PHASE3,RECRUITING,2024,Czechia,false
NCT06312137,PHASE3,RECRUITING,2024,France,false
NCT06312137,PHASE3,RECRUITING,2024,Germany,false
NCT06312137,PHASE3,RECRUITING,2024,Greece,false
NCT06312137,PHASE3,RECRUITING,2024,Hong Kong,false
NCT06312137,PHASE3,RECRUITING,2024,Israel,false
NCT06312137,PHASE3,RECRUITING,2024,Italy,false
NCT06312137,PHASE3,RECRUITING,2024,Japan,false
NCT06312137,PHASE3,RECRUITING,2024,Mexico,false
NCT06312137,PHASE3,RECRUITING,2024,Netherlands,false
NCT06312137,PHASE3,RECRUITING,2024,New Zealand,false
NCT06312137,PHASE3,RECRUITING,2024,Norway,false
NCT06312137,PHASE3,RECRUITING,2024,Peru,false
NCT06312137,PHASE3,RECRUITING,2024,Poland,false
NCT06312137,PHASE3,RECRUITING,2024,Portugal,false
NCT06312137,PHASE3,RECRUITING,2024,Romania,false
NCT06312137,PHASE3,RECRUITING,2024,South Korea,false
NCT06312137,PHASE3,RECRUITING,2024,Spain,false
NCT06312137,PHASE3,RECRUITING,2024,Switzerland,false
NCT06312137,PHASE3,RECRUITING,2024,Taiwan,false
NCT06312137,PHASE3,RECRUITING,2024,Turkey (Türkiye),false
NCT06312137,PHASE3,RECRUITING,2024,United Kingdom,true
NCT06312137,PHASE3,RECRUITING,2024,United States,false
NCT06312176,PHASE3,RECRUITING,2024,Argentina,false
NCT06312176,PHASE3,RECRUITING,2024,Australia,false
NCT06312176,PHASE3,RECRUITING,2024,Belgium,false
NCT06312176,PHASE3,RECRUITING,2024,Brazil,false
NCT06312176,PHASE3,RECRUITING,2024,Canada,false
NCT06312176,PHASE3,RECRUITING,2024,Chile,false
NCT06312176,PHASE3,RECRUITING,2024,Colombia,false
NCT06312176,PHASE3,RECRUITING,2024,Costa Rica,false
NCT06312176,PHASE3,RECRUITING,2024,Czechia,false
NCT06312176,PHASE3,RECRUITING,2024,Denmark,false
NCT06312176,PHASE3,RECRUITING,2024,France,false
NCT06312176,PHASE3,RECRUITING,2024,Germany,false
NCT06312176,PHASE3,RECRUITING,2024,Greece,false
NCT06312176,PHASE3,RECRUITING,2024,Hong Kong,false
NCT06312176,PHASE3,RECRUITING,2024,Hungary,false
NCT06312176,PHASE3,RECRUITING,2024,India,false
NCT06312176,PHASE3,RECRUITING,2024,Ireland,false
NCT06312176,PHASE3,RECRUITING,2024,Israel,false
NCT06312176,PHASE3,RECRUITING,2024,Italy,false
NCT06312176,PHASE3,RECRUITING,2024,Japan,false
NCT06312176,PHASE3,RECRUITING,2024,Malaysia,false
NCT06312176,PHASE3,RECRUITING,2024,Mexico,false
NCT06312176,PHASE3,RECRUITING,2024,Netherlands,false
NCT06312176,PHASE3,RECRUITING,2024,New Zealand,false
NCT06312176,PHASE3,RECRUITING,2024,Peru,false
NCT06312176,PHASE3,RECRUITING,2024,Philippines,false
NCT06312176,PHASE3,RECRUITING,2024,Poland,false
NCT06312176,PHASE3,RECRUITING,2024,Portugal,false
NCT06312176,PHASE3,RECRUITING,2024,Puerto Rico,false
NCT06312176,PHASE3,RECRUITING,2024,Romania,false
NCT06312176,PHASE3,RECRUITING,2024,Singapore,false
NCT06312176,PHASE3,RECRUITING,2024,South Africa,false
NCT06312176,PHASE3,RECRUITING,2024,South Korea,false
NCT06312176,PHASE3,RECRUITING,2024,Spain,false
NCT06312176,PHASE3,RECRUITING,2024,Sweden,false
NCT06312176,PHASE3,RECRUITING,2024,Switzerland,false
NCT06312176,PHASE3,RECRUITING,2024,Taiwan,false
NCT06312176,PHASE3,RECRUITING,2024,Turkey (Türkiye),false
NCT06312176,PHASE3,RECRUITING,2024,United Kingdom,true
NCT06312176,PHASE3,RECRUITING,2024,United States,false
NCT06312189,PHASE3,ENROLLING_BY_INVITATION,2024,Canada,false
NCT06312475,PHASE3,ACTIVE_NOT_RECRUITING,2024,China,false
NCT06312566,PHASE1,COMPLETED,2024,Japan,false
NCT06312787,PHASE1,COMPLETED,2024,United States,false
NCT06313086,PHASE3,RECRUITING,2024,China,false
NCT06313528,PHASE1,COMPLETED,2024,United States,false
NCT06313593,PHASE1,ACTIVE_NOT_RECRUITING,2024,Canada,false
NCT06313593,PHASE1,ACTIVE_NOT_RECRUITING,2024,France,false
NCT06313593,PHASE1,ACTIVE_NOT_RECRUITING,2024,Germany,false
NCT06313593,PHASE1,ACTIVE_NOT_RECRUITING,2024,Italy,false
NCT06313593,PHASE1,ACTIVE_NOT_RECRUITING,2024,Norway,false
NCT06313593,PHASE1,ACTIVE_NOT_RECRUITING,2024,Switzerland,false
NCT06313593,PHASE1,ACTIVE_NOT_RECRUITING,2024,United Kingdom,true
NCT06313593,PHASE1,ACTIVE_NOT_RECRUITING,2024,United States,false
NCT06313697,PHASE1,UNKNOWN,2024,China,false
NCT06313983,PHASE3,RECRUITING,2022,China,false
NCT06314373,PHASE1/PHASE2,RECRUITING,2024,China,false
NCT06314659,PHASE3,UNKNOWN,2021,China,false
NCT06314685,PHASE3,UNKNOWN,2021,China,false
NCT06314724,PHASE3,COMPLETED,2024,Philippines,false
NCT06314867,PHASE3,ACTIVE_NOT_RECRUITING,2023,China,false
NCT06314880,PHASE1,UNKNOWN,2023,China,false
NCT06315205,PHASE1,COMPLETED,2023,Czechia,false
NCT06315283,PHASE1,COMPLETED,2024,Croatia,false
NCT06315283,PHASE1,COMPLETED,2024,Spain,false
NCT06315283,PHASE1,COMPLETED,2024,United Kingdom,true
NCT06315283,PHASE1,COMPLETED,2024,United States,false
NCT06315322,PHASE3,ACTIVE_NOT_RECRUITING,2024,Georgia,false
NCT06315322,PHASE3,ACTIVE_NOT_RECRUITING,2024,Italy,false
NCT06315322,PHASE3,ACTIVE_NOT_RECRUITING,2024,Romania,false
NCT06315322,PHASE3,ACTIVE_NOT_RECRUITING,2024,Slovakia,false
NCT06315322,PHASE3,ACTIVE_NOT_RECRUITING,2024,United States,false
NCT06315335,PHASE1,COMPLETED,2024,United States,false
NCT06315387,PHASE1,UNKNOWN,2023,Russia,false
NCT06315400,PHASE4,UNKNOWN,2023,Russia,false
NCT06315426,PHASE2,ACTIVE_NOT_RECRUITING,2024,China,false
NCT06315491,PHASE2,TERMINATED,2024,United States,false
NCT06315738,PHASE1/PHASE2,RECRUITING,2024,United States,false
NCT06315751,PHASE2,ACTIVE_NOT_RECRUITING,2024,Belgium,false
NCT06315751,PHASE2,ACTIVE_NOT_RECRUITING,2024,France,false
NCT06315751,PHASE2,ACTIVE_NOT_RECRUITING,2024,Germany,false
NCT06315751,PHASE2,ACTIVE_NOT_RECRUITING,2024,Hungary,false
NCT06315751,PHASE2,ACTIVE_NOT_RECRUITING,2024,Poland,false
NCT06315751,PHASE2,ACTIVE_NOT_RECRUITING,2024,Spain,false
NCT06315751,PHASE2,ACTIVE_NOT_RECRUITING,2024,United States,false
NCT06316297,PHASE1/PHASE2,RECRUITING,2024,Australia,false
NCT06316297,PHASE1/PHASE2,RECRUITING,2024,Canada,false
NCT06316297,PHASE1/PHASE2,RECRUITING,2024,Puerto Rico,false
NCT06316297,PHASE1/PHASE2,RECRUITING,2024,United States,false
NCT06316531,PHASE3,ACTIVE_NOT_RECRUITING,2024,China,false
NCT06316791,EARLY_PHASE1,RECRUITING,2021,China,false
NCT06316973,PHASE1,COMPLETED,2024,United States,false
NCT06317064,PHASE3,COMPLETED,2024,Pakistan,false
NCT06317285,PHASE2,TERMINATED,2024,Argentina,false
NCT06317285,PHASE2,TERMINATED,2024,Canada,false
NCT06317285,PHASE2,TERMINATED,2024,France,false
NCT06317285,PHASE2,TERMINATED,2024,Germany,false
NCT06317285,PHASE2,TERMINATED,2024,Italy,false
NCT06317285,PHASE2,TERMINATED,2024,Netherlands,false
NCT06317285,PHASE2,TERMINATED,2024,Poland,false
NCT06317285,PHASE2,TERMINATED,2024,Spain,false
NCT06317285,PHASE2,TERMINATED,2024,United Kingdom,true
NCT06317285,PHASE2,TERMINATED,2024,United States,false
NCT06317311,PHASE2,ACTIVE_NOT_RECRUITING,2024,Japan,false
NCT06317350,PHASE3,COMPLETED,2024,South Korea,false
NCT06317805,PHASE4,RECRUITING,2023,Austria,false
NCT06317805,PHASE4,RECRUITING,2023,Czechia,false
NCT06317805,PHASE4,RECRUITING,2023,France,false
NCT06317805,PHASE4,RECRUITING,2023,Germany,false
NCT06317805,PHASE4,RECRUITING,2023,Hungary,false
NCT06317805,PHASE4,RECRUITING,2023,Italy,false
NCT06317805,PHASE4,RECRUITING,2023,Poland,false
NCT06317805,PHASE4,RECRUITING,2023,Portugal,false
NCT06317805,PHASE4,RECRUITING,2023,Romania,false
NCT06317805,PHASE4,RECRUITING,2023,Spain,false
NCT06318052,NA,UNKNOWN,2019,Germany,false
NCT06318169,PHASE3,RECRUITING,2024,Argentina,false
NCT06318169,PHASE3,RECRUITING,2024,Australia,false
NCT06318169,PHASE3,RECRUITING,2024,Austria,false
NCT06318169,PHASE3,RECRUITING,2024,Belgium,false
NCT06318169,PHASE3,RECRUITING,2024,Bulgaria,false
NCT06318169,PHASE3,RECRUITING,2024,Canada,false
NCT06318169,PHASE3,RECRUITING,2024,Czechia,false
NCT06318169,PHASE3,RECRUITING,2024,France,false
NCT06318169,PHASE3,RECRUITING,2024,Georgia,false
NCT06318169,PHASE3,RECRUITING,2024,Germany,false
NCT06318169,PHASE3,RECRUITING,2024,Hong Kong,false
NCT06318169,PHASE3,RECRUITING,2024,India,false
NCT06318169,PHASE3,RECRUITING,2024,Israel,false
NCT06318169,PHASE3,RECRUITING,2024,Italy,false
NCT06318169,PHASE3,RECRUITING,2024,Japan,false
NCT06318169,PHASE3,RECRUITING,2024,Mexico,false
NCT06318169,PHASE3,RECRUITING,2024,Netherlands,false
NCT06318169,PHASE3,RECRUITING,2024,Poland,false
NCT06318169,PHASE3,RECRUITING,2024,Puerto Rico,false
NCT06318169,PHASE3,RECRUITING,2024,Singapore,false
NCT06318169,PHASE3,RECRUITING,2024,South Africa,false
NCT06318169,PHASE3,RECRUITING,2024,South Korea,false
NCT06318169,PHASE3,RECRUITING,2024,Spain,false
NCT06318169,PHASE3,RECRUITING,2024,Taiwan,false
NCT06318169,PHASE3,RECRUITING,2024,Turkey (Türkiye),false
NCT06318169,PHASE3,RECRUITING,2024,United Kingdom,true
NCT06318169,PHASE3,RECRUITING,2024,United States,false
NCT06318273,PHASE1,ACTIVE_NOT_RECRUITING,2024,Australia,false
NCT06318273,PHASE1,ACTIVE_NOT_RECRUITING,2024,Canada,false
NCT06318273,PHASE1,ACTIVE_NOT_RECRUITING,2024,France,false
NCT06318273,PHASE1,ACTIVE_NOT_RECRUITING,2024,Israel,false
NCT06318273,PHASE1,ACTIVE_NOT_RECRUITING,2024,Japan,false
NCT06318273,PHASE1,ACTIVE_NOT_RECRUITING,2024,Spain,false
NCT06318273,PHASE1,ACTIVE_NOT_RECRUITING,2024,United States,false
NCT06318676,PHASE1,COMPLETED,2024,United States,false
NCT06318845,PHASE1,COMPLETED,2024,South Korea,false
NCT06318884,PHASE1,NOT_YET_RECRUITING,2024,China,false
NCT06319170,PHASE1,COMPLETED,2024,United States,false
NCT06319235,PHASE1/PHASE2,UNKNOWN,2023,Czechia,false
NCT06319287,PHASE2,COMPLETED,2024,United States,false
NCT06319456,PHASE3,RECRUITING,2024,China,false
NCT06319794,PHASE2,COMPLETED,2024,Switzerland,false
NCT06319820,PHASE3,RECRUITING,2024,Argentina,false
NCT06319820,PHASE3,RECRUITING,2024,Austria,false
NCT06319820,PHASE3,RECRUITING,2024,Belgium,false
NCT06319820,PHASE3,RECRUITING,2024,Brazil,false
NCT06319820,PHASE3,RECRUITING,2024,China,false
NCT06319820,PHASE3,RECRUITING,2024,Czechia,false
NCT06319820,PHASE3,RECRUITING,2024,Denmark,false
NCT06319820,PHASE3,RECRUITING,2024,France,false
NCT06319820,PHASE3,RECRUITING,2024,Germany,false
NCT06319820,PHASE3,RECRUITING,2024,Hong Kong,false
NCT06319820,PHASE3,RECRUITING,2024,Ireland,false
NCT06319820,PHASE3,RECRUITING,2024,Israel,false
NCT06319820,PHASE3,RECRUITING,2024,Italy,false
NCT06319820,PHASE3,RECRUITING,2024,Japan,false
NCT06319820,PHASE3,RECRUITING,2024,Poland,false
NCT06319820,PHASE3,RECRUITING,2024,South Korea,false
NCT06319820,PHASE3,RECRUITING,2024,Spain,false
NCT06319820,PHASE3,RECRUITING,2024,Turkey (Türkiye),false
NCT06319820,PHASE3,RECRUITING,2024,United Kingdom,true
NCT06319820,PHASE3,RECRUITING,2024,United States,false
NCT06319963,PHASE1/PHASE2,RECRUITING,2024,United States,false
NCT06320080,PHASE1,TERMINATED,2024,China,false
NCT06320353,PHASE3,COMPLETED,2023,Russia,false
NCT06321068,PHASE2/PHASE3,TERMINATED,2024,China,false
NCT06321250,PHASE1,RECRUITING,2024,China,false
NCT06321302,PHASE2,ACTIVE_NOT_RECRUITING,2024,Germany,false
NCT06321302,PHASE2,ACTIVE_NOT_RECRUITING,2024,Hungary,false
NCT06321302,PHASE2,ACTIVE_NOT_RECRUITING,2024,Italy,false
NCT06321302,PHASE2,ACTIVE_NOT_RECRUITING,2024,Japan,false
NCT06321302,PHASE2,ACTIVE_NOT_RECRUITING,2024,Poland,false
NCT06321302,PHASE2,ACTIVE_NOT_RECRUITING,2024,Puerto Rico,false
NCT06321302,PHASE2,ACTIVE_NOT_RECRUITING,2024,Spain,false
NCT06321302,PHASE2,ACTIVE_NOT_RECRUITING,2024,United Kingdom,true
NCT06321302,PHASE2,ACTIVE_NOT_RECRUITING,2024,United States,false
NCT06321341,PHASE4,RECRUITING,2024,Russia,false
NCT06321562,PHASE1,TERMINATED,2023,Germany,false
NCT06321601,PHASE3,ACTIVE_NOT_RECRUITING,2024,Belgium,false
NCT06321601,PHASE3,ACTIVE_NOT_RECRUITING,2024,Canada,false
NCT06321601,PHASE3,ACTIVE_NOT_RECRUITING,2024,Czechia,false
NCT06321601,PHASE3,ACTIVE_NOT_RECRUITING,2024,France,false
NCT06321601,PHASE3,ACTIVE_NOT_RECRUITING,2024,Hungary,false
NCT06321601,PHASE3,ACTIVE_NOT_RECRUITING,2024,Poland,false
NCT06321601,PHASE3,ACTIVE_NOT_RECRUITING,2024,Slovakia,false
NCT06321601,PHASE3,ACTIVE_NOT_RECRUITING,2024,Spain,false
NCT06321601,PHASE3,ACTIVE_NOT_RECRUITING,2024,Turkey (Türkiye),false
NCT06321601,PHASE3,ACTIVE_NOT_RECRUITING,2024,United States,false
NCT06322342,PHASE2,COMPLETED,2024,United States,false
NCT06322394,PHASE2,UNKNOWN,2024,China,false
NCT06322628,PHASE2,ACTIVE_NOT_RECRUITING,2024,China,false
NCT06322706,PHASE1,COMPLETED,2024,China,false
NCT06323161,PHASE3,COMPLETED,2024,China,false
NCT06323161,PHASE3,COMPLETED,2024,Japan,false
NCT06323161,PHASE3,COMPLETED,2024,Serbia,false
NCT06323161,PHASE3,COMPLETED,2024,Slovakia,false
NCT06323161,PHASE3,COMPLETED,2024,South Africa,false
NCT06323161,PHASE3,COMPLETED,2024,United States,false
NCT06323174,PHASE3,COMPLETED,2024,China,false
NCT06323174,PHASE3,COMPLETED,2024,Hungary,false
NCT06323174,PHASE3,COMPLETED,2024,Italy,false
NCT06323174,PHASE3,COMPLETED,2024,Poland,false
NCT06323174,PHASE3,COMPLETED,2024,Saudi Arabia,false
NCT06323174,PHASE3,COMPLETED,2024,Serbia,false
NCT06323174,PHASE3,COMPLETED,2024,United States,false
NCT06323213,PHASE3,RECRUITING,2024,China,false
NCT06323356,PHASE3,COMPLETED,2024,Japan,false
NCT06323395,PHASE3,COMPLETED,2022,Serbia,false
NCT06323655,PHASE1,COMPLETED,2018,Canada,false
NCT06323928,PHASE2,COMPLETED,2024,Bulgaria,false
NCT06323928,PHASE2,COMPLETED,2024,Czechia,false
NCT06323928,PHASE2,COMPLETED,2024,Denmark,false
NCT06323928,PHASE2,COMPLETED,2024,France,false
NCT06323928,PHASE2,COMPLETED,2024,Georgia,false
NCT06323928,PHASE2,COMPLETED,2024,Germany,false
NCT06323928,PHASE2,COMPLETED,2024,Hungary,false
NCT06323928,PHASE2,COMPLETED,2024,Japan,false
NCT06323928,PHASE2,COMPLETED,2024,Lithuania,false
NCT06323928,PHASE2,COMPLETED,2024,Poland,false
NCT06323928,PHASE2,COMPLETED,2024,Romania,false
NCT06323928,PHASE2,COMPLETED,2024,Slovakia,false
NCT06323928,PHASE2,COMPLETED,2024,Spain,false
NCT06323928,PHASE2,COMPLETED,2024,United States,false
NCT06324006,PHASE1,COMPLETED,2023,Sweden,false
NCT06324357,PHASE1/PHASE2,RECRUITING,2024,Belgium,false
NCT06324357,PHASE1/PHASE2,RECRUITING,2024,China,false
NCT06324357,PHASE1/PHASE2,RECRUITING,2024,France,false
NCT06324357,PHASE1/PHASE2,RECRUITING,2024,Germany,false
NCT06324357,PHASE1/PHASE2,RECRUITING,2024,Italy,false
NCT06324357,PHASE1/PHASE2,RECRUITING,2024,Japan,false
NCT06324357,PHASE1/PHASE2,RECRUITING,2024,South Korea,false
NCT06324357,PHASE1/PHASE2,RECRUITING,2024,Spain,false
NCT06324357,PHASE1/PHASE2,RECRUITING,2024,United Kingdom,true
NCT06324357,PHASE1/PHASE2,RECRUITING,2024,United States,false
NCT06324604,PHASE1,RECRUITING,2024,Australia,false
NCT06324812,PHASE1/PHASE2,COMPLETED,2024,China,false
NCT06325566,PHASE3,ACTIVE_NOT_RECRUITING,2024,United States,false
NCT06325657,PHASE3,COMPLETED,2024,South Africa,false
NCT06325748,PHASE1,ACTIVE_NOT_RECRUITING,2024,Australia,false
NCT06325748,PHASE1,ACTIVE_NOT_RECRUITING,2024,United States,false
NCT06325930,PHASE1,COMPLETED,2024,United States,false
NCT06326047,PHASE2,COMPLETED,2024,Australia,false
NCT06326047,PHASE2,COMPLETED,2024,Canada,false
NCT06326047,PHASE2,COMPLETED,2024,India,false
NCT06326047,PHASE2,COMPLETED,2024,Japan,false
NCT06326047,PHASE2,COMPLETED,2024,South Africa,false
NCT06326047,PHASE2,COMPLETED,2024,South Korea,false
NCT06326047,PHASE2,COMPLETED,2024,United States,false
NCT06326060,PHASE2,COMPLETED,2024,Australia,false
NCT06326060,PHASE2,COMPLETED,2024,Japan,false
NCT06326060,PHASE2,COMPLETED,2024,United States,false
NCT06326411,PHASE1,RECRUITING,2024,Australia,false
NCT06326411,PHASE1,RECRUITING,2024,United States,false
NCT06326502,PHASE1,RECRUITING,2024,South Korea,false
NCT06326606,PHASE1,COMPLETED,2024,Australia,false
NCT06326671,PHASE1,UNKNOWN,2024,China,false
NCT06326697,PHASE1,COMPLETED,2024,Saudi Arabia,false
NCT06326723,PHASE1,COMPLETED,2023,China,false
NCT06326814,PHASE1,COMPLETED,2021,United States,false
NCT06327256,PHASE1,COMPLETED,2024,Belgium,false
NCT06327295,PHASE2,RECRUITING,2024,New Zealand,false
NCT06327815,PHASE4,COMPLETED,2024,China,false
NCT06327880,PHASE1,COMPLETED,2024,Belgium,false
NCT06327997,EARLY_PHASE1,RECRUITING,2024,China,false
NCT06328400,PHASE1,COMPLETED,2024,China,false
NCT06328439,PHASE1,ACTIVE_NOT_RECRUITING,2024,China,false
NCT06328608,PHASE2/PHASE3,RECRUITING,2025,Austria,false
NCT06328608,PHASE2/PHASE3,RECRUITING,2025,France,false
NCT06328608,PHASE2/PHASE3,RECRUITING,2025,Norway,false
NCT06328608,PHASE2/PHASE3,RECRUITING,2025,Spain,false
NCT06328608,PHASE2/PHASE3,RECRUITING,2025,United Kingdom,true
NCT06328608,PHASE2/PHASE3,RECRUITING,2025,United States,false
NCT06328673,PHASE1,ACTIVE_NOT_RECRUITING,2024,China,false
NCT06328673,PHASE1,ACTIVE_NOT_RECRUITING,2024,United States,false
NCT06328712,PHASE1/PHASE2,RECRUITING,2024,South Korea,false
NCT06328725,PHASE1/PHASE2,UNKNOWN,2024,South Korea,false
NCT06328738,PHASE1,ACTIVE_NOT_RECRUITING,2024,Belgium,false
NCT06328738,PHASE1,ACTIVE_NOT_RECRUITING,2024,France,false
NCT06328738,PHASE1,ACTIVE_NOT_RECRUITING,2024,Italy,false
NCT06328738,PHASE1,ACTIVE_NOT_RECRUITING,2024,Netherlands,false
NCT06328738,PHASE1,ACTIVE_NOT_RECRUITING,2024,South Korea,false
NCT06328738,PHASE1,ACTIVE_NOT_RECRUITING,2024,Spain,false
NCT06328738,PHASE1,ACTIVE_NOT_RECRUITING,2024,United States,false
NCT06328777,PHASE2/PHASE3,RECRUITING,2024,United States,false
NCT06329141,PHASE2,COMPLETED,2024,South Korea,false
NCT06329401,PHASE2,ACTIVE_NOT_RECRUITING,2024,Argentina,false
NCT06329401,PHASE2,ACTIVE_NOT_RECRUITING,2024,Australia,false
NCT06329401,PHASE2,ACTIVE_NOT_RECRUITING,2024,Belgium,false
NCT06329401,PHASE2,ACTIVE_NOT_RECRUITING,2024,Canada,false
NCT06329401,PHASE2,ACTIVE_NOT_RECRUITING,2024,France,false
NCT06329401,PHASE2,ACTIVE_NOT_RECRUITING,2024,Germany,false
NCT06329401,PHASE2,ACTIVE_NOT_RECRUITING,2024,Italy,false
NCT06329401,PHASE2,ACTIVE_NOT_RECRUITING,2024,Netherlands,false
NCT06329401,PHASE2,ACTIVE_NOT_RECRUITING,2024,New Zealand,false
NCT06329401,PHASE2,ACTIVE_NOT_RECRUITING,2024,Poland,false
NCT06329401,PHASE2,ACTIVE_NOT_RECRUITING,2024,Spain,false
NCT06329401,PHASE2,ACTIVE_NOT_RECRUITING,2024,Turkey (Türkiye),false
NCT06329401,PHASE2,ACTIVE_NOT_RECRUITING,2024,United Kingdom,true
NCT06329401,PHASE2,ACTIVE_NOT_RECRUITING,2024,United States,false
NCT06329570,PHASE1/PHASE2,RECRUITING,2024,United States,false
